LoiGiaiID,improvedParam,preservedParam,principleId,priority
6072,18,3,36,0
6073,18,3,28,0
6074,18,3,30,0
6075,18,3,29,0
6076,18,4,17,0
6077,18,4,14,0
6078,18,4,1,0
6079,18,4,35,0
6080,18,4,4,0
6081,18,4,28,0
6082,18,4,10,0
6083,18,4,29,0
6084,18,4,30,0
6085,18,5,19,0
6086,18,5,38,0
6087,18,5,35,0
6088,18,5,2,0
6089,18,5,25,0
6090,18,5,3,0
6091,18,5,15,0
6092,18,5,4,0
6093,18,6,17,0
6094,18,6,19,0
6095,18,6,38,0
6096,18,6,13,0
6097,18,6,3,0
6098,18,6,15,0
6099,18,6,25,0
6100,18,6,32,0
6101,18,6,2,0
6102,18,7,19,0
6103,18,7,38,0
6104,18,7,2,0
6105,18,7,35,0
6106,18,7,25,0
6107,18,7,6,0
6108,18,7,15,0
6109,18,7,4,0
6110,18,7,14,0
6111,18,8,19,0
6112,18,8,25,0
6113,18,8,35,0
6114,18,8,36,0
6115,18,8,15,0
6116,18,8,6,0
6117,18,8,30,0
6118,18,8,3,0
6119,18,8,14,0
6120,18,9,29,0
6121,18,9,14,0
6122,18,9,15,0
6123,18,9,1,0
6124,18,9,35,0
6125,18,9,40,0
6126,18,9,4,0
6127,18,9,3,0
6128,18,9,36,0
6129,18,10,35,0
6130,18,10,19,0
6131,18,10,38,0
6132,18,10,4,0
6133,18,10,3,0
6134,18,10,40,0
6135,18,10,18,0
6136,18,10,24,0
6137,18,10,30,0
6138,18,11,10,0
6139,18,11,28,0
6140,18,11,19,0
6141,18,11,12,0
6142,18,11,24,0
6143,18,11,37,0
6144,18,11,23,0
6145,18,12,19,0
6146,18,12,10,0
6147,18,12,35,0
6148,18,12,38,0
6149,18,12,4,0
6150,18,12,28,0
6151,18,12,1,0
6152,18,12,21,0
6153,18,13,38,0
6154,18,13,35,0
6155,18,13,10,0
6156,18,13,4,0
6157,18,13,28,0
6158,18,13,19,0
6159,18,13,16,0
6160,18,14,15,0
6161,18,14,19,0
6162,18,14,2,0
6163,18,14,35,0
6164,18,14,3,0
6165,18,14,24,0
6166,18,14,14,0
6167,18,14,1,0
6168,18,14,13,0
6169,18,15,2,0
6170,18,15,19,0
6171,18,15,15,0
6172,18,15,35,0
6173,18,15,36,0
6174,18,15,1,0
6175,18,15,3,0
6176,18,15,13,0
6177,18,15,14,0
6178,18,16,19,0
6179,18,16,6,0
6180,18,16,37,0
6181,18,16,36,0
6182,18,16,15,0
6183,18,16,3,0
6184,18,16,2,0
6185,18,16,16,0
6186,18,16,4,0
6187,18,16,1,0
6188,18,17,19,0
6189,18,17,15,0
6190,18,17,3,0
6191,18,17,2,0
6192,18,17,16,0
6193,18,17,6,0
6194,18,17,37,0
6195,18,17,1,0
6196,18,19,35,0
6197,18,19,10,0
6198,18,19,3,0
6199,18,19,30,0
6200,18,19,14,0
6201,18,19,4,0
6202,18,19,2,0
6203,18,19,28,0
6204,18,19,27,0
6205,18,20,28,0
6206,18,20,40,0
6207,18,20,31,0
6208,18,20,10,0
6209,18,20,35,0
6210,18,20,26,0
6211,18,20,13,0
6212,18,21,35,0
6213,18,21,31,0
6214,18,21,1,0
6215,18,21,15,0
6216,18,21,40,0
6217,18,21,32,0
6218,18,21,19,0
6219,18,21,10,0
6220,18,21,3,0
6221,18,22,19,0
6222,18,22,5,0
6223,18,22,3,0
6224,18,22,2,0
6225,18,22,36,0
6226,18,22,25,0
6227,18,22,14,0
6228,18,22,32,0
6229,18,22,13,0
6230,18,23,19,0
6231,18,23,35,0
6232,18,23,25,0
6233,18,23,28,0
6234,18,23,7,0
6235,18,23,31,0
6236,18,23,3,0
6237,18,23,23,0
6238,18,23,17,0
6239,18,24,2,0
6240,18,24,28,0
6241,18,24,14,0
6242,18,24,3,0
6243,18,24,15,0
6244,18,24,24,0
6245,18,24,6,0
6246,18,25,30,0
6247,18,25,1,0
6248,18,25,28,0
6249,18,25,12,0
6250,18,25,29,0
6251,18,25,34,0
6252,18,25,18,0
6253,18,25,38,0
6254,18,25,27,0
6255,18,26,10,0
6256,18,26,15,0
6257,18,26,35,0
6258,18,26,19,0
6259,18,26,6,0
6260,18,26,4,0
6261,18,26,20,0
6262,18,26,12,0
6263,18,27,15,0
6264,18,27,35,0
6265,18,27,1,0
6266,18,27,38,0
6267,18,27,10,0
6268,18,27,14,0
6269,18,27,3,0
6270,18,27,24,0
6271,18,28,10,0
6272,18,28,19,0
6273,18,28,24,0
6274,18,28,28,0
6275,18,28,1,0
6276,18,28,3,0
6277,18,28,25,0
6278,18,29,24,0
6279,18,29,28,0
6280,18,29,13,0
6281,18,29,3,0
6282,18,29,14,0
6283,18,29,39,0
6284,18,29,5,0
6285,18,29,25,0
6286,18,30,1,0
6287,18,30,3,0
6288,18,30,35,0
6289,18,30,15,0
6290,18,30,19,0
6291,18,30,2,0
6292,18,30,14,0
6293,18,30,10,0
6294,18,30,25,0
6295,18,31,1,0
6296,18,31,18,0
6297,18,31,2,0
6298,18,31,35,0
6299,18,31,28,0
6300,18,31,13,0
6301,18,31,15,0
6302,18,31,3,0
6303,18,31,39,0
6304,18,32,15,0
6305,18,32,28,0
6306,18,32,19,0
6307,18,32,3,0
6308,18,32,35,0
6309,18,32,34,0
6310,18,32,17,0
6311,18,32,37,0
6312,18,32,12,0
6313,18,33,24,0
6314,18,33,28,0
6315,18,33,15,0
6316,18,33,13,0
6317,18,33,12,0
6318,18,33,7,0
6319,18,33,11,0
6320,18,33,2,0
6321,18,34,26,0
6322,18,34,10,0
6323,18,34,35,0
6324,18,34,25,0
6325,18,34,24,0
6326,18,34,2,0
6327,18,34,37,0
6328,18,34,23,0
6329,18,34,12,0
6330,18,35,35,0
6331,18,35,2,0
6332,18,35,3,0
6333,18,35,24,0
6334,18,35,28,0
6335,18,35,12,0
6336,18,35,37,0
6337,18,35,19,0
6338,18,35,31,0
6339,18,36,10,0
6340,18,36,2,0
6341,18,36,35,0
6342,18,36,1,0
6343,18,36,3,0
6344,18,36,27,0
6345,18,36,12,0
6346,18,36,34,0
6347,18,36,15,0
6348,18,37,10,0
6349,18,37,28,0
6350,18,37,1,0
6351,18,37,23,0
6352,18,37,5,0
6353,18,37,7,0
6354,18,38,35,0
6355,18,38,19,0
6356,18,38,25,0
6357,18,38,31,0
6358,18,38,11,0
6359,18,38,30,0
6360,18,38,17,0
6361,18,38,12,0
6362,18,38,8,0
6363,18,39,28,0
6364,18,39,15,0
6365,18,39,14,0
6366,18,39,22,0
6367,18,39,4,0
6368,18,39,32,0
6369,18,39,24,0
6370,18,40,39,0
6371,18,40,2,0
6372,18,40,19,0
6373,18,40,31,0
6374,18,40,22,0
6375,18,40,9,0
6376,18,40,16,0
6377,18,40,12,0
6378,18,40,36,0
6379,18,41,10,0
6380,18,41,28,0
6381,18,41,26,0
6382,18,41,21,0
6383,18,41,34,0
6384,18,41,25,0
6385,18,41,24,0
6386,18,41,29,0
6387,18,41,8,0
6388,18,42,2,0
6389,18,42,3,0
6390,18,42,10,0
6391,18,42,14,0
6392,18,42,32,0
6393,18,42,15,0
6394,18,42,12,0
6395,18,42,1,0
6396,18,43,28,0
6397,18,43,2,0
6398,18,43,13,0
6399,18,43,24,0
6400,18,43,27,0
6401,18,43,17,0
6402,18,44,28,0
6403,18,44,1,0
6404,18,44,35,0
6405,18,44,14,0
6406,18,44,34,0
6407,18,44,2,0
6408,18,44,3,0
6409,18,45,35,0
6410,18,45,30,0
6411,18,45,19,0
6412,18,45,20,0
6413,18,45,2,0
6414,18,45,13,0
6415,18,45,34,0
6416,18,45,28,0
6417,18,46,2,0
6418,18,46,25,0
6419,18,46,15,0
6420,18,46,26,0
6421,18,46,23,0
6422,18,46,28,0
6423,18,46,20,0
6424,18,47,23,0
6425,18,47,7,0
6426,18,47,26,0
6427,18,47,25,0
6428,18,47,1,0
6429,18,47,35,0
6430,18,48,3,0
6431,18,48,24,0
6432,18,48,11,0
6433,18,48,36,0
6434,18,48,25,0
6435,18,49,28,0
6436,18,49,35,0
6437,18,49,19,0
6438,18,49,3,0
6439,18,49,16,0
6440,18,49,32,0
6441,18,49,37,0
6442,18,49,25,0
6443,18,49,2,0
6444,18,50,2,0
6445,18,50,37,0
6446,18,50,15,0
6447,18,50,25,0
6448,18,50,10,0
6449,18,50,23,0
6450,18,50,32,0
6451,19,1,40,0
6452,19,1,35,0
6453,19,1,31,0
6454,19,1,10,0
6455,19,1,36,0
6456,19,1,37,0
6457,19,1,2,0
6458,19,1,17,0
6459,19,2,35,0
6460,19,2,10,0
6461,19,2,13,0
6462,19,2,31,0
6463,19,2,40,0
6464,19,2,29,0
6465,19,2,2,0
6466,19,2,17,0
6467,19,3,35,0
6468,19,3,9,0
6469,19,3,40,0
6470,19,3,17,0
6471,19,3,3,0
6472,19,3,14,0
6473,19,3,4,0
6474,19,3,13,0
6475,19,4,3,0
6476,19,4,14,0
6477,19,4,17,0
6478,19,4,35,0
6479,19,4,40,0
6480,19,4,4,0
6481,19,4,9,0
6482,19,4,1,0
6483,19,5,10,0
6484,19,5,35,0
6485,19,5,40,0
6486,19,5,28,0
6487,19,5,14,0
6488,19,5,17,0
6489,19,5,15,0
6490,19,5,3,0
6491,19,6,40,0
6492,19,6,14,0
6493,19,6,35,0
6494,19,6,10,0
6495,19,6,37,0
6496,19,6,3,0
6497,19,6,17,0
6498,19,7,35,0
6499,19,7,10,0
6500,19,7,40,0
6501,19,7,3,0
6502,19,7,15,0
6503,19,7,14,0
6504,19,7,4,0
6505,19,7,17,0
6506,19,7,1,0
6507,19,8,35,0
6508,19,8,17,0
6509,19,8,4,0
6510,19,8,40,0
6511,19,8,3,0
6512,19,8,30,0
6513,19,8,24,0
6514,19,8,14,0
6515,19,9,35,0
6516,19,9,4,0
6517,19,9,40,0
6518,19,9,3,0
6519,19,9,14,0
6520,19,9,30,0
6521,19,9,31,0
6522,19,9,15,0
6523,19,9,29,0
6524,19,10,35,0
6525,19,10,10,0
6526,19,10,25,0
6527,19,10,31,0
6528,19,10,14,0
6529,19,10,13,0
6530,19,10,12,0
6531,19,10,5,0
6532,19,10,7,0
6533,19,11,28,0
6534,19,11,2,0
6535,19,11,26,0
6536,19,11,7,0
6537,19,11,24,0
6538,19,11,10,0
6539,19,12,19,0
6540,19,12,3,0
6541,19,12,35,0
6542,19,12,4,0
6543,19,12,13,0
6544,19,12,14,0
6545,19,12,2,0
6546,19,13,3,0
6547,19,13,14,0
6548,19,13,35,0
6549,19,13,9,0
6550,19,13,2,0
6551,19,13,5,0
6552,19,13,12,0
6553,19,14,35,0
6554,19,14,17,0
6555,19,14,24,0
6556,19,14,13,0
6557,19,14,6,0
6558,19,14,14,0
6559,19,14,29,0
6560,19,14,36,0
6561,19,15,35,0
6562,19,15,17,0
6563,19,15,14,0
6564,19,15,9,0
6565,19,15,12,0
6566,19,15,4,0
6567,19,15,36,0
6568,19,16,10,0
6569,19,16,17,0
6570,19,16,14,0
6571,19,16,12,0
6572,19,16,24,0
6573,19,16,37,0
6574,19,16,35,0
6575,19,16,29,0
6576,19,17,17,0
6577,19,17,14,0
6578,19,17,10,0
6579,19,17,35,0
6580,19,17,4,0
6581,19,17,12,0
6582,19,17,24,0
6583,19,17,37,0
6584,19,18,35,0
6585,19,18,29,0
6586,19,18,10,0
6587,19,18,17,0
6588,19,18,14,0
6589,19,18,28,0
6590,19,18,4,0
6591,19,18,1,0
6592,19,20,3,0
6593,19,20,17,0
6594,19,20,40,0
6595,19,20,9,0
6596,19,20,35,0
6597,19,20,19,0
6598,19,20,1,0
6599,19,20,36,0
6600,19,21,35,0
6601,19,21,5,0
6602,19,21,40,0
6603,19,21,2,0
6604,19,21,31,0
6605,19,21,12,0
6606,19,21,33,0
6607,19,22,35,0
6608,19,22,3,0
6609,19,22,19,0
6610,19,22,2,0
6611,19,22,39,0
6612,19,22,31,0
6613,19,22,36,0
6614,19,23,24,0
6615,19,23,12,0
6616,19,23,22,0
6617,19,23,35,0
6618,19,23,2,0
6619,19,23,19,0
6620,19,24,2,0
6621,19,24,40,0
6622,19,24,13,0
6623,19,24,17,0
6624,19,24,5,0
6625,19,24,18,0
6626,19,24,12,0
6627,19,24,8,0
6628,19,25,10,0
6629,19,25,25,0
6630,19,25,3,0
6631,19,25,4,0
6632,19,25,17,0
6633,19,25,37,0
6634,19,25,24,0
6635,19,25,36,0
6636,19,26,1,0
6637,19,26,4,0
6638,19,26,37,0
6639,19,26,13,0
6640,19,26,10,0
6641,19,26,26,0
6642,19,27,3,0
6643,19,27,25,0
6644,19,27,2,0
6645,19,27,35,0
6646,19,27,12,0
6647,19,27,17,0
6648,19,27,30,0
6649,19,28,37,0
6650,19,28,28,0
6651,19,28,2,0
6652,19,28,7,0
6653,19,28,24,0
6654,19,29,31,0
6655,19,29,35,0
6656,19,29,40,0
6657,19,29,14,0
6658,19,29,4,0
6659,19,29,29,0
6660,19,29,9,0
6661,19,30,35,0
6662,19,30,24,0
6663,19,30,2,0
6664,19,30,1,0
6665,19,30,21,0
6666,19,30,31,0
6667,19,30,19,0
6668,19,31,2,0
6669,19,31,25,0
6670,19,31,35,0
6671,19,31,18,0
6672,19,31,33,0
6673,19,31,31,0
6674,19,31,17,0
6675,19,31,24,0
6676,19,32,15,0
6677,19,32,35,0
6678,19,32,17,0
6679,19,32,13,0
6680,19,32,3,0
6681,19,32,30,0
6682,19,32,31,0
6683,19,32,29,0
6684,19,33,25,0
6685,19,33,10,0
6686,19,33,6,0
6687,19,33,28,0
6688,19,33,4,0
6689,19,33,17,0
6690,19,33,24,0
6691,19,34,17,0
6692,19,34,3,0
6693,19,34,19,0
6694,19,34,28,0
6695,19,34,26,0
6696,19,34,1,0
6697,19,34,14,0
6698,19,35,40,0
6699,19,35,13,0
6700,19,35,35,0
6701,19,35,19,0
6702,19,35,25,0
6703,19,35,4,0
6704,19,35,9,0
6705,19,35,12,0
6706,19,35,28,0
6707,19,36,2,0
6708,19,36,17,0
6709,19,36,10,0
6710,19,36,25,0
6711,19,36,1,0
6712,19,36,27,0
6713,19,37,2,0
6714,19,37,28,0
6715,19,37,24,0
6716,19,37,10,0
6717,19,37,40,0
6718,19,37,1,0
6719,19,38,31,0
6720,19,38,40,0
6721,19,38,35,0
6722,19,38,4,0
6723,19,38,24,0
6724,19,38,37,0
6725,19,39,17,0
6726,19,39,7,0
6727,19,39,4,0
6728,19,39,40,0
6729,19,39,3,0
6730,19,39,14,0
6731,19,40,3,0
6732,19,40,12,0
6733,19,40,4,0
6734,19,40,25,0
6735,19,40,10,0
6736,19,40,33,0
6737,19,40,13,0
6738,19,40,23,0
6739,19,41,2,0
6740,19,41,1,0
6741,19,41,35,0
6742,19,41,17,0
6743,19,41,16,0
6744,19,41,31,0
6745,19,41,8,0
6746,19,42,3,0
6747,19,42,25,0
6748,19,42,2,0
6749,19,42,35,0
6750,19,42,12,0
6751,19,42,32,0
6752,19,42,1,0
6753,19,43,10,0
6754,19,43,35,0
6755,19,43,25,0
6756,19,43,12,0
6757,19,43,2,0
6758,19,43,40,0
6759,19,44,10,0
6760,19,44,40,0
6761,19,44,25,0
6762,19,44,24,0
6763,19,44,14,0
6764,19,44,35,0
6765,19,44,37,0
6766,19,45,17,0
6767,19,45,5,0
6768,19,45,2,0
6769,19,45,35,0
6770,19,45,19,0
6771,19,45,24,0
6772,19,46,28,0
6773,19,46,32,0
6774,19,46,4,0
6775,19,46,37,0
6776,19,46,6,0
6777,19,46,3,0
6778,19,47,1,0
6779,19,47,23,0
6780,19,47,28,0
6781,19,47,7,0
6782,19,47,24,0
6783,19,47,35,0
6784,19,48,23,0
6785,19,48,7,0
6786,19,48,5,0
6787,19,48,35,0
6788,19,48,37,0
6789,19,49,17,0
6790,19,49,4,0
6791,19,49,37,0
6792,19,49,2,0
6793,19,49,32,0
6794,19,49,28,0
6795,19,49,3,0
6796,19,49,36,0
6797,19,50,37,0
6798,19,50,25,0
6799,19,50,17,0
6800,19,50,28,0
6801,19,50,3,0
6802,19,50,6,0
6803,19,50,4,0
6804,20,1,40,0
6805,20,1,31,0
6806,20,1,17,0
6807,20,1,8,0
6808,20,1,1,0
6809,20,1,35,0
6810,20,1,3,0
6811,20,1,4,0
6812,20,2,40,0
6813,20,2,31,0
6814,20,2,2,0
6815,20,2,1,0
6816,20,2,17,0
6817,20,2,35,0
6818,20,2,26,0
6819,20,2,3,0
6820,20,3,17,0
6821,20,3,35,0
6822,20,3,40,0
6823,20,3,1,0
6824,20,3,4,0
6825,20,3,15,0
6826,20,3,8,0
6827,20,4,17,0
6828,20,4,35,0
6829,20,4,9,0
6830,20,4,39,0
6831,20,4,14,0
6832,20,4,4,0
6833,20,4,40,0
6834,20,4,15,0
6835,20,5,14,0
6836,20,5,17,0
6837,20,5,3,0
6838,20,5,7,0
6839,20,5,19,0
6840,20,5,4,0
6841,20,5,40,0
6842,20,5,5,0
6843,20,6,14,0
6844,20,6,17,0
6845,20,6,9,0
6846,20,6,40,0
6847,20,6,3,0
6848,20,6,4,0
6849,20,6,13,0
6850,20,7,4,0
6851,20,7,7,0
6852,20,7,17,0
6853,20,7,14,0
6854,20,7,35,0
6855,20,7,10,0
6856,20,7,15,0
6857,20,7,31,0
6858,20,8,14,0
6859,20,8,9,0
6860,20,8,17,0
6861,20,8,4,0
6862,20,8,31,0
6863,20,8,13,0
6864,20,8,35,0
6865,20,9,40,0
6866,20,9,4,0
6867,20,9,9,0
6868,20,9,35,0
6869,20,9,7,0
6870,20,9,17,0
6871,20,9,30,0
6872,20,9,25,0
6873,20,10,30,0
6874,20,10,17,0
6875,20,10,31,0
6876,20,10,9,0
6877,20,10,3,0
6878,20,10,13,0
6879,20,10,40,0
6880,20,10,29,0
6881,20,11,17,0
6882,20,11,2,0
6883,20,11,3,0
6884,20,11,28,0
6885,20,11,32,0
6886,20,11,26,0
6887,20,11,10,0
6888,20,11,23,0
6889,20,12,35,0
6890,20,12,40,0
6891,20,12,3,0
6892,20,12,26,0
6893,20,12,17,0
6894,20,12,4,0
6895,20,12,13,0
6896,20,13,35,0
6897,20,13,3,0
6898,20,13,5,0
6899,20,13,24,0
6900,20,13,26,0
6901,20,13,4,0
6902,20,13,13,0
6903,20,13,40,0
6904,20,14,14,0
6905,20,14,28,0
6906,20,14,8,0
6907,20,14,13,0
6908,20,14,12,0
6909,20,14,26,0
6910,20,14,2,0
6911,20,15,40,0
6912,20,15,9,0
6913,20,15,35,0
6914,20,15,25,0
6915,20,15,14,0
6916,20,15,3,0
6917,20,15,24,0
6918,20,16,35,0
6919,20,16,17,0
6920,20,16,10,0
6921,20,16,19,0
6922,20,16,14,0
6923,20,16,4,0
6924,20,16,13,0
6925,20,17,35,0
6926,20,17,14,0
6927,20,17,17,0
6928,20,17,4,0
6929,20,17,13,0
6930,20,18,40,0
6931,20,18,35,0
6932,20,18,3,0
6933,20,18,4,0
6934,20,18,10,0
6935,20,18,28,0
6936,20,18,26,0
6937,20,19,35,0
6938,20,19,40,0
6939,20,19,3,0
6940,20,19,9,0
6941,20,19,4,0
6942,20,19,17,0
6943,20,19,25,0
6944,20,19,18,0
6945,20,21,40,0
6946,20,21,35,0
6947,20,21,13,0
6948,20,21,3,0
6949,20,21,17,0
6950,20,21,24,0
6951,20,21,31,0
6952,20,21,5,0
6953,20,22,35,0
6954,20,22,40,0
6955,20,22,9,0
6956,20,22,31,0
6957,20,22,24,0
6958,20,22,3,0
6959,20,22,7,0
6960,20,22,30,0
6961,20,23,35,0
6962,20,23,19,0
6963,20,23,24,0
6964,20,23,28,0
6965,20,23,4,0
6966,20,23,13,0
6967,20,23,1,0
6968,20,24,1,0
6969,20,24,19,0
6970,20,24,17,0
6971,20,24,13,0
6972,20,24,31,0
6973,20,24,40,0
6974,20,25,40,0
6975,20,25,31,0
6976,20,25,24,0
6977,20,25,35,0
6978,20,25,3,0
6979,20,25,28,0
6980,20,25,9,0
6981,20,25,1,0
6982,20,26,19,0
6983,20,26,3,0
6984,20,26,10,0
6985,20,26,5,0
6986,20,26,28,0
6987,20,26,40,0
6988,20,26,4,0
6989,20,27,35,0
6990,20,27,31,0
6991,20,27,40,0
6992,20,27,1,0
6993,20,27,24,0
6994,20,27,7,0
6995,20,28,37,0
6996,20,28,32,0
6997,20,28,28,0
6998,20,28,26,0
6999,20,28,10,0
7000,20,28,7,0
7001,20,29,17,0
7002,20,29,3,0
7003,20,29,2,0
7004,20,29,5,0
7005,20,29,9,0
7006,20,29,31,0
7007,20,29,4,0
7008,20,30,2,0
7009,20,30,40,0
7010,20,30,15,0
7011,20,30,19,0
7012,20,30,4,0
7013,20,30,24,0
7014,20,30,5,0
7015,20,30,18,0
7016,20,31,35,0
7017,20,31,40,0
7018,20,31,3,0
7019,20,31,10,0
7020,20,31,25,0
7021,20,31,31,0
7022,20,31,37,0
7023,20,31,30,0
7024,20,32,40,0
7025,20,32,35,0
7026,20,32,1,0
7027,20,32,4,0
7028,20,32,17,0
7029,20,32,15,0
7030,20,32,3,0
7031,20,32,24,0
7032,20,33,6,0
7033,20,33,12,0
7034,20,33,28,0
7035,20,33,13,0
7036,20,33,7,0
7037,20,33,24,0
7038,20,33,14,0
7039,20,34,17,0
7040,20,34,35,0
7041,20,34,40,0
7042,20,34,2,0
7043,20,34,25,0
7044,20,34,24,0
7045,20,34,1,0
7046,20,34,10,0
7047,20,35,40,0
7048,20,35,35,0
7049,20,35,5,0
7050,20,35,17,0
7051,20,35,14,0
7052,20,35,3,0
7053,20,35,24,0
7054,20,35,31,0
7055,20,36,1,0
7056,20,36,2,0
7057,20,36,35,0
7058,20,36,13,0
7059,20,36,24,0
7060,20,36,25,0
7061,20,37,13,0
7062,20,37,28,0
7063,20,37,2,0
7064,20,37,22,0
7065,20,37,24,0
7066,20,37,17,0
7067,20,37,1,0
7068,20,38,40,0
7069,20,38,31,0
7070,20,38,3,0
7071,20,38,24,0
7072,20,38,4,0
7073,20,38,11,0
7074,20,39,7,0
7075,20,39,17,0
7076,20,39,22,0
7077,20,39,3,0
7078,20,39,24,0
7079,20,39,4,0
7080,20,39,19,0
7081,20,40,31,0
7082,20,40,35,0
7083,20,40,40,0
7084,20,40,9,0
7085,20,40,15,0
7086,20,40,13,0
7087,20,40,3,0
7088,20,40,6,0
7089,20,41,35,0
7090,20,41,10,0
7091,20,41,3,0
7092,20,41,40,0
7093,20,41,14,0
7094,20,41,4,0
7095,20,41,37,0
7096,20,41,24,0
7097,20,42,3,0
7098,20,42,23,0
7099,20,42,2,0
7100,20,42,6,0
7101,20,42,25,0
7102,20,42,29,0
7103,20,42,28,0
7104,20,43,15,0
7105,20,43,2,0
7106,20,43,35,0
7107,20,43,10,0
7108,20,43,17,0
7109,20,43,13,0
7110,20,43,1,0
7111,20,44,15,0
7112,20,44,35,0
7113,20,44,17,0
7114,20,44,10,0
7115,20,44,14,0
7116,20,44,29,0
7117,20,44,25,0
7118,20,44,3,0
7119,20,44,5,0
7120,20,45,2,0
7121,20,45,5,0
7122,20,45,15,0
7123,20,45,13,0
7124,20,45,40,0
7125,20,45,18,0
7126,20,45,17,0
7127,20,46,15,0
7128,20,46,25,0
7129,20,46,1,0
7130,20,46,3,0
7131,20,46,10,0
7132,20,46,28,0
7133,20,46,7,0
7134,20,47,10,0
7135,20,47,7,0
7136,20,47,1,0
7137,20,47,23,0
7138,20,47,19,0
7139,20,47,28,0
7140,20,48,13,0
7141,20,48,23,0
7142,20,48,40,0
7143,20,48,3,0
7144,20,48,32,0
7145,20,48,6,0
7146,20,49,2,0
7147,20,49,40,0
7148,20,49,32,0
7149,20,49,28,0
7150,20,49,13,0
7151,20,49,15,0
7152,20,49,18,0
7153,20,50,37,0
7154,20,50,28,0
7155,20,50,3,0
7156,20,50,25,0
7157,20,50,23,0
7158,20,50,24,0
7159,20,50,32,0
7160,21,1,40,0
7161,21,1,35,0
7162,21,1,31,0
7163,21,1,5,0
7164,21,1,2,0
7165,21,1,39,0
7166,21,1,17,0
7167,21,1,24,0
7168,21,1,8,0
7169,21,2,40,0
7170,21,2,35,0
7171,21,2,31,0
7172,21,2,17,0
7173,21,2,39,0
7174,21,2,1,0
7175,21,2,24,0
7176,21,2,4,0
7177,21,3,17,0
7178,21,3,1,0
7179,21,3,35,0
7180,21,3,13,0
7181,21,3,15,0
7182,21,3,4,0
7183,21,3,28,0
7184,21,3,25,0
7185,21,4,17,0
7186,21,4,4,0
7187,21,4,35,0
7188,21,4,37,0
7189,21,4,13,0
7190,21,4,1,0
7191,21,4,40,0
7192,21,5,31,0
7193,21,5,13,0
7194,21,5,35,0
7195,21,5,17,0
7196,21,5,4,0
7197,21,5,3,0
7198,21,5,12,0
7199,21,5,2,0
7200,21,6,35,0
7201,21,6,31,0
7202,21,6,4,0
7203,21,6,3,0
7204,21,6,39,0
7205,21,6,13,0
7206,21,6,17,0
7207,21,7,24,0
7208,21,7,5,0
7209,21,7,39,0
7210,21,7,35,0
7211,21,7,10,0
7212,21,7,19,0
7213,21,7,28,0
7214,21,7,25,0
7215,21,8,35,0
7216,21,8,40,0
7217,21,8,24,0
7218,21,8,31,0
7219,21,8,25,0
7220,21,8,14,0
7221,21,8,5,0
7222,21,9,1,0
7223,21,9,4,0
7224,21,9,35,0
7225,21,9,17,0
7226,21,9,7,0
7227,21,9,3,0
7228,21,9,18,0
7229,21,9,21,0
7230,21,10,5,0
7231,21,10,24,0
7232,21,10,31,0
7233,21,10,40,0
7234,21,10,35,0
7235,21,10,15,0
7236,21,10,39,0
7237,21,10,13,0
7238,21,11,2,0
7239,21,11,7,0
7240,21,11,10,0
7241,21,11,35,0
7242,21,11,24,0
7243,21,11,23,0
7244,21,11,5,0
7245,21,12,10,0
7246,21,12,13,0
7247,21,12,5,0
7248,21,12,35,0
7249,21,12,4,0
7250,21,12,19,0
7251,21,12,7,0
7252,21,12,40,0
7253,21,13,10,0
7254,21,13,40,0
7255,21,13,3,0
7256,21,13,39,0
7257,21,13,23,0
7258,21,13,13,0
7259,21,13,6,0
7260,21,13,7,0
7261,21,14,40,0
7262,21,14,28,0
7263,21,14,25,0
7264,21,14,13,0
7265,21,14,24,0
7266,21,14,10,0
7267,21,14,15,0
7268,21,14,18,0
7269,21,14,33,0
7270,21,15,24,0
7271,21,15,21,0
7272,21,15,10,0
7273,21,15,1,0
7274,21,15,16,0
7275,21,15,35,0
7276,21,15,17,0
7277,21,16,13,0
7278,21,16,35,0
7279,21,16,9,0
7280,21,16,18,0
7281,21,16,14,0
7282,21,16,19,0
7283,21,16,40,0
7284,21,17,35,0
7285,21,17,18,0
7286,21,17,24,0
7287,21,17,9,0
7288,21,17,13,0
7289,21,17,1,0
7290,21,17,7,0
7291,21,18,35,0
7292,21,18,31,0
7293,21,18,18,0
7294,21,18,24,0
7295,21,18,13,0
7296,21,18,27,0
7297,21,18,32,0
7298,21,19,40,0
7299,21,19,3,0
7300,21,19,35,0
7301,21,19,31,0
7302,21,19,18,0
7303,21,19,2,0
7304,21,19,13,0
7305,21,19,4,0
7306,21,20,40,0
7307,21,20,17,0
7308,21,20,9,0
7309,21,20,35,0
7310,21,20,14,0
7311,21,20,4,0
7312,21,20,5,0
7313,21,22,35,0
7314,21,22,40,0
7315,21,22,3,0
7316,21,22,1,0
7317,21,22,24,0
7318,21,22,18,0
7319,21,23,35,0
7320,21,23,3,0
7321,21,23,13,0
7322,21,23,32,0
7323,21,23,24,0
7324,21,23,7,0
7325,21,23,1,0
7326,21,23,19,0
7327,21,24,10,0
7328,21,24,3,0
7329,21,24,12,0
7330,21,24,24,0
7331,21,24,5,0
7332,21,24,15,0
7333,21,25,40,0
7334,21,25,2,0
7335,21,25,14,0
7336,21,25,7,0
7337,21,25,3,0
7338,21,25,19,0
7339,21,25,12,0
7340,21,25,30,0
7341,21,25,31,0
